,x,y,stru_type,size
0,71.99463,23.036493,SC,0.925
1,-38.04128,15.632327,HCP,0.64
2,-45.627197,71.56705,HCP,0.21
3,-11.331404,6.5693955,HCP,0.8
4,42.06331,32.752834,FCC,0.855
5,39.95508,27.107952,FCC,0.825
6,19.155104,62.455517,BCC,0.415
7,-39.805893,22.382338,HCP,0.56
8,11.59901,4.0613604,HCP,0.96
9,-33.795193,43.925797,HCP,0.36
10,25.705994,36.328815,FCC,0.675
11,-23.542566,41.375706,HCP,0.36
12,-21.839556,116.471504,Octahedron,0.03
13,-56.498417,18.350115,HCP,0.6
14,4.660228,4.0144625,HCP,0.84
15,-52.6459,83.04005,HCP,0.16
16,-50.30159,52.429707,HCP,0.32
17,39.616028,27.293583,FCC,0.825
18,23.148762,10.587173,Decahedron,0.865
19,-5.143364,19.786077,HCP,0.64
20,-61.872307,91.17309,HCP,0.1
21,-60.679962,64.31678,HCP,0.27
22,-11.064862,68.594055,Decahedron,0.195
23,39.951317,14.599577,Decahedron,0.96
24,-53.309784,46.67774,HCP,0.36
25,-58.72776,42.81585,HCP,0.4
26,-8.560905,35.168274,Decahedron,0.425
27,-7.862192,25.935852,Decahedron,0.555
28,-64.64103,44.167503,HCP,0.4
29,-32.399677,75.88615,HCP,0.16
30,-32.0414,67.28676,HCP,0.2
31,-19.578947,85.770325,Decahedron,0.115
32,-31.310543,22.903585,HCP,0.56
33,-14.7839775,4.859655,HCP,0.81
34,-32.327793,76.06842,HCP,0.16
35,-22.688913,26.760172,HCP,0.5
36,-17.680738,-1.1871762,HCP,0.9
37,-23.002497,41.725876,HCP,0.36
38,-8.491126,82.72895,SC,0.125
39,-39.984528,89.151306,HCP,0.12
40,-5.058461,75.09984,SC,0.165
41,4.671477,63.545876,BCC,0.285
42,-11.573613,45.406487,Decahedron,0.375
43,-44.241734,46.663513,HCP,0.35
44,-60.44233,81.27521,HCP,0.18
45,-26.25667,32.51867,HCP,0.45
46,30.09097,13.11816,Decahedron,0.89
47,5.959165,61.738712,BCC,0.285
48,-43.157207,17.055414,HCP,0.63
49,-35.935604,69.89923,HCP,0.2
50,-20.17734,74.67163,Decahedron,0.155
51,-12.649026,78.12118,Decahedron,0.145
52,12.402116,7.7311506,HCP,0.8
53,3.121719,48.785183,SC,0.405
54,-19.331512,14.510345,HCP,0.7
55,66.18159,30.684652,SC,0.975
56,-30.367317,85.38132,HCP,0.12
57,-49.920525,9.606398,HCP,0.7
58,-65.73627,64.38228,HCP,0.3
59,-35.784687,104.75356,HCP,0.05
60,-31.923326,22.870897,HCP,0.56
61,-51.186634,43.03589,HCP,0.4
62,36.937023,45.116726,BCC,0.745
63,-15.316742,111.429596,SC,0.035
64,-21.726496,53.940704,HCP,0.27
65,-64.814835,76.160324,HCP,0.2
66,-15.290673,56.99838,Icosahedron,0.275
67,-15.207761,104.45365,Icosahedron,0.065
68,-38.817776,29.098738,HCP,0.49
69,-23.015554,41.665234,HCP,0.36
70,-11.443518,55.380558,Decahedron,0.275
71,5.162374,18.76396,Decahedron,0.71
72,-57.260853,48.044952,HCP,0.36
73,-18.504297,130.80267,BCC,0.045
74,58.103596,16.719822,SC,0.885
75,-49.455376,95.71717,HCP,0.08
76,5.093505,0.25933942,HCP,1.0
77,21.863508,18.433508,Decahedron,0.78
78,-5.408603,91.63821,SC,0.095
79,0.750741,12.8414955,HCP,0.75
80,-37.837524,61.852528,HCP,0.24
81,-40.163437,52.44873,HCP,0.3
82,-27.60564,75.85534,HCP,0.16
83,-10.924371,88.58999,Octahedron,0.095
84,-58.192703,78.77953,HCP,0.18
85,13.708777,22.447165,Decahedron,0.735
86,32.569695,18.163069,Decahedron,0.88
87,-36.860954,38.55894,HCP,0.42
88,-0.6656743,68.44605,FCC,0.215
89,-16.186682,80.98388,Decahedron,0.125
90,-44.83898,84.23546,HCP,0.14
91,35.97294,48.197903,BCC,0.745
92,-56.2215,35.72677,HCP,0.45
93,3.797296,55.41333,FCC,0.315
94,-7.7163477,36.976616,Decahedron,0.425
95,-36.426414,64.14699,HCP,0.24
96,-38.037903,22.082851,HCP,0.56
97,-59.262386,50.22408,HCP,0.36
98,-29.912899,17.459538,HCP,0.64
99,27.830679,34.376244,FCC,0.675
100,33.1977,35.39714,BCC,0.715
101,-32.02806,32.011433,HCP,0.48
102,21.590637,11.266742,Decahedron,0.865
103,-19.967028,74.49935,Decahedron,0.155
104,-33.689266,44.582508,HCP,0.36
105,-5.199966,66.38432,Octahedron,0.22
106,-48.009254,74.69151,HCP,0.21
107,-38.80344,2.4297452,HCP,0.8
108,23.278656,6.07551,HCP,0.96
109,29.863195,12.630285,Decahedron,0.89
110,-7.2302995,51.35097,SC,0.315
111,-54.53328,26.61335,HCP,0.54
112,-14.538403,51.56974,Decahedron,0.27
113,46.72296,42.014732,BCC,0.865
114,-16.742716,100.178116,FCC,0.065
115,-20.743626,74.45929,Decahedron,0.155
116,24.200134,50.58362,BCC,0.565
117,-34.986313,46.202557,HCP,0.36
118,-15.902188,93.88197,Decahedron,0.09
119,-1.5780442,-2.7539315,HCP,1.0
120,-23.765617,1.1248956,HCP,0.81
121,-12.651771,62.155514,Decahedron,0.245
122,6.498913,19.611958,Decahedron,0.71
123,-11.604413,13.74776,HCP,0.72
124,-26.36631,32.33144,HCP,0.45
125,-16.570652,93.80323,Decahedron,0.09
126,-41.88855,66.00893,HCP,0.24
127,-6.06369,20.540258,HCP,0.64
128,-38.27484,61.700584,HCP,0.24
129,-5.008191,19.829523,HCP,0.64
130,-10.66317,68.1023,Decahedron,0.195
131,-1.3462548,42.621464,Octahedron,0.425
132,57.583282,13.397172,SC,0.885
133,0.79061866,86.93377,BCC,0.135
134,-19.225899,-2.3908238,HCP,0.9
135,-5.239684,66.52941,Octahedron,0.22
136,-28.874966,4.40793,HCP,0.8
137,-19.781149,85.69976,Decahedron,0.115
138,-29.102407,39.203114,HCP,0.4
139,-1.6998721,20.93077,Decahedron,0.635
140,14.735024,0.008336306,HCP,0.96
141,22.025223,14.344435,Decahedron,0.865
142,-53.3011,8.090111,HCP,0.7
143,-45.58104,60.93503,HCP,0.28
144,-35.05855,58.80798,HCP,0.25
145,1.6305084,76.65505,BCC,0.165
146,-18.093435,-2.043898,HCP,0.9
147,23.454346,14.034631,Decahedron,0.865
148,5.8901224,44.8927,SC,0.465
149,-59.026665,36.446465,HCP,0.45
150,5.407256,63.659264,BCC,0.285
151,-7.311623,51.52114,SC,0.315
152,17.896246,15.013755,Decahedron,0.765
153,8.560817,48.36288,FCC,0.435
154,-56.799828,18.149258,HCP,0.6
155,-22.151793,116.34883,Octahedron,0.03
156,15.847587,48.20639,BCC,0.475
157,-49.947334,19.544952,HCP,0.6
158,-9.628246,99.630005,BCC,0.075
159,-18.999485,14.015674,HCP,0.7
160,-55.81091,94.520836,HCP,0.09
161,-0.09735149,37.360313,SC,0.435
162,-25.393873,69.67889,HCP,0.18
163,-30.524132,85.5107,HCP,0.12
164,8.151727,81.668365,BCC,0.175
165,-56.352383,57.777187,HCP,0.32
166,-52.601307,16.668291,HCP,0.6
167,41.799274,46.935425,BCC,0.785
168,-62.497364,29.191635,HCP,0.5
169,-2.5242002,84.33581,SC,0.135
170,2.7705574,55.2181,FCC,0.315
171,-2.275044,20.761402,Decahedron,0.635
172,-54.98374,18.27685,HCP,0.6
173,-45.12797,84.701744,HCP,0.14
174,18.49959,59.46546,BCC,0.415
175,-42.72141,23.455889,HCP,0.56
176,-7.0597534,11.435927,HCP,0.72
177,10.885377,29.050663,SC,0.615
178,1.2830848,87.74921,BCC,0.135
179,-25.122627,69.82254,HCP,0.18
180,-37.22001,2.7480922,HCP,0.8
181,-2.4364772,84.80892,SC,0.135
182,-66.017784,77.331474,HCP,0.2
183,-31.94849,52.519413,HCP,0.3
184,-50.940205,83.13395,HCP,0.16
185,-16.261753,88.580734,Decahedron,0.095
186,-65.458595,76.09403,HCP,0.2
187,-30.555527,17.165833,HCP,0.64
188,-2.3772078,84.62323,SC,0.135
189,8.276234,81.34655,BCC,0.175
190,-64.959404,63.550644,HCP,0.3
191,-20.507547,5.568805,HCP,0.81
192,-40.046154,73.74723,HCP,0.18
193,1.1935781,48.578472,SC,0.405
194,-52.777176,55.85625,HCP,0.32
195,-14.813696,6.4892807,HCP,0.81
196,27.502989,34.217907,FCC,0.675
197,-19.360975,18.563263,HCP,0.6
198,37.636696,11.873476,Decahedron,0.96
199,-58.681595,98.113846,HCP,0.09
200,-20.02136,17.42039,HCP,0.6
201,-50.49527,96.439255,HCP,0.08
202,22.45502,18.623224,Decahedron,0.78
203,-30.756643,85.83381,HCP,0.12
204,-57.211094,17.623154,HCP,0.6
205,13.619396,21.533579,Decahedron,0.735
206,-39.82315,102.08447,HCP,0.06
207,-34.483925,80.095314,HCP,0.15
208,-39.94462,88.87375,HCP,0.12
209,-40.298855,22.342484,HCP,0.56
210,-15.379046,67.58102,Decahedron,0.2
211,3.0116982,31.553932,Decahedron,0.525
212,-18.21364,34.28013,Decahedron,0.435
213,-42.155293,15.63584,HCP,0.63
214,-16.136887,81.02949,Decahedron,0.125
215,56.870686,44.571423,BCC,0.905
216,20.661245,36.672546,SC,0.625
217,57.78163,47.00195,BCC,0.905
218,-18.846941,46.92457,Decahedron,0.355
219,50.959656,24.980537,SC,0.855
220,-22.544748,26.764133,HCP,0.5
221,23.56846,47.546257,BCC,0.565
222,-36.11988,70.15453,HCP,0.2
223,-19.836113,19.124363,HCP,0.6
224,0.5796491,79.39547,BCC,0.165
225,-4.0944204,75.272804,SC,0.165
226,-19.436821,102.6033,Decahedron,0.065
227,-7.3556848,51.81044,SC,0.315
228,18.375816,61.063423,BCC,0.415
229,23.74135,10.820376,Decahedron,0.865
230,22.969728,11.111338,Decahedron,0.865
231,-25.447123,10.978675,HCP,0.72
232,-57.827858,78.37669,HCP,0.18
233,-39.30312,88.5541,HCP,0.12
234,8.156949,14.449448,Icosahedron,0.735
235,-2.1885874,84.7792,SC,0.135
236,-25.364067,123.29529,Decahedron,0.025
237,-59.122135,63.80422,HCP,0.27
238,-47.97525,31.571276,HCP,0.48
239,-19.444786,102.45287,Decahedron,0.065
240,7.099806,69.84193,BCC,0.255
241,-62.90556,67.49697,HCP,0.27
242,-12.508141,0.048538327,HCP,0.9
243,8.49216,48.57535,FCC,0.435
244,-38.980625,29.239515,HCP,0.49
245,-10.841579,56.154274,Decahedron,0.275
246,-2.0697122,20.98323,Decahedron,0.635
247,-46.210022,72.38103,HCP,0.21
248,14.534682,37.611385,SC,0.585
249,-42.746624,58.721504,HCP,0.28
250,-11.390602,0.72585875,HCP,0.9
251,10.992046,28.859531,SC,0.615
252,-53.540085,47.694843,HCP,0.36
253,-5.162701,54.058487,SC,0.315
254,-15.167132,5.142924,HCP,0.81
255,-47.37405,86.053,HCP,0.14
256,-7.133138,92.24806,SC,0.095
257,-50.886475,51.61037,HCP,0.32
258,4.8291516,63.642246,BCC,0.285
259,-23.345215,50.83965,Decahedron,0.31
260,-27.154886,61.57029,HCP,0.24
261,-36.00978,69.77874,HCP,0.2
262,-27.707033,46.948517,HCP,0.32
263,0.79641885,79.07446,BCC,0.165
264,-8.268374,82.645035,SC,0.125
265,56.18267,20.012838,SC,0.895
266,-27.468971,47.052708,HCP,0.32
267,20.421324,0.2566477,HCP,0.98
268,26.426369,0.34490094,HCP,0.98
269,-35.797974,69.80208,HCP,0.2
270,-16.922176,98.932594,FCC,0.065
271,31.124928,13.574918,Decahedron,0.89
272,28.040901,28.28583,Octahedron,0.73
273,-47.42702,25.543564,HCP,0.54
274,18.046576,20.923815,Decahedron,0.73
275,-7.2464075,50.055927,SC,0.315
276,-55.503277,40.848434,HCP,0.4
277,59.733475,23.892765,SC,0.895
278,41.395294,16.1728,Decahedron,0.96
279,-26.095741,100.90533,HCP,0.06
280,8.906703,48.028004,FCC,0.435
281,4.262037,55.937572,FCC,0.315
282,-51.60383,16.945389,HCP,0.6
283,-29.530481,29.277872,HCP,0.48
284,-45.732452,30.821505,HCP,0.48
285,17.264963,28.957655,SC,0.645
286,25.358307,35.708412,FCC,0.675
287,-26.93859,48.666748,HCP,0.32
288,27.400402,-0.46230817,HCP,0.98
289,18.65184,7.561491,HCP,0.9
290,-21.102707,59.419025,Decahedron,0.255
291,24.207441,0.6951432,HCP,0.98
292,-27.067461,48.70812,HCP,0.32
293,18.83269,59.795616,BCC,0.415
294,32.785873,7.2874603,HCP,1.0
295,11.395006,64.25807,BCC,0.295
296,-38.77727,80.97333,HCP,0.15
297,-8.408484,24.799421,Decahedron,0.555
298,-24.75308,112.64617,HCP,0.03
299,0.13526368,27.45221,Decahedron,0.58
300,-35.587475,59.088512,HCP,0.25
301,-25.897364,100.856415,HCP,0.06
302,-35.480274,107.96104,HCP,0.05
303,18.97402,62.432373,BCC,0.415
304,36.811516,11.592067,Decahedron,0.96
305,15.48419,-0.61580205,HCP,0.96
306,41.958096,46.26958,BCC,0.785
307,64.25495,15.109888,SC,0.925
308,-20.936506,74.57381,Decahedron,0.155
309,-27.454836,75.89951,HCP,0.16
310,-27.478443,61.313416,HCP,0.24
311,56.312523,46.20757,BCC,0.905
312,-19.486814,102.33107,Decahedron,0.065
313,-28.636242,74.17317,HCP,0.16
314,-34.920296,15.398896,HCP,0.64
315,51.52782,36.564037,BCC,0.865
316,11.450771,2.5459623,HCP,0.96
317,50.364372,17.90168,SC,0.975
318,22.624474,47.083965,BCC,0.565
319,-50.757298,82.67223,HCP,0.16
320,-46.196598,85.05319,HCP,0.14
321,-47.21605,100.83473,HCP,0.07
322,-24.73548,112.50664,HCP,0.03
323,24.099024,59.009686,BCC,0.455
324,0.3777492,13.425259,HCP,0.75
325,-40.47144,76.74742,HCP,0.18
326,-15.391617,51.93689,Decahedron,0.27
327,58.020042,21.377811,SC,0.895
328,56.868187,44.58318,BCC,0.905
329,-25.318003,69.617836,HCP,0.18
330,-16.587154,99.843864,FCC,0.065
331,-57.517963,96.50584,HCP,0.09
332,-20.109861,92.93048,HCP,0.08
333,-19.159136,101.9544,Decahedron,0.065
334,-17.48875,93.16181,Decahedron,0.09
335,23.484888,10.790718,Decahedron,0.865
336,-10.549339,12.982271,HCP,0.72
337,1.5655525,76.92811,BCC,0.165
338,-11.376433,46.288586,Decahedron,0.375
339,-5.471443,91.74435,SC,0.095
340,-48.68373,23.500711,HCP,0.54
341,-19.701952,18.88771,HCP,0.6
342,8.804404,22.575172,Decahedron,0.71
343,29.823807,41.333282,BCC,0.685
344,-25.171522,70.067245,HCP,0.18
345,54.660583,19.701502,SC,0.895
346,18.107557,48.24494,BCC,0.475
347,-8.714335,7.3404636,HCP,0.8
348,8.027968,42.1165,FCC,0.465
349,-62.786568,29.127525,HCP,0.5
350,5.530978,0.044825207,HCP,1.0
351,-22.825676,41.856155,HCP,0.36
352,-15.742794,51.898342,Decahedron,0.27
353,19.608084,31.886948,SC,0.645
354,-65.33688,63.490334,HCP,0.3
355,13.722433,0.5861893,HCP,0.96
356,-36.916218,37.76108,HCP,0.42
357,-25.522966,15.682363,HCP,0.63
358,-38.84911,7.6565647,HCP,0.72
359,-16.970943,69.22089,Decahedron,0.2
360,-4.31602,58.213177,SC,0.285
361,24.102383,48.13882,BCC,0.565
362,-21.902927,116.41917,Octahedron,0.03
363,-21.023682,129.72946,BCC,0.045
364,-14.8277855,62.19132,Decahedron,0.245
365,-11.699486,9.400913,HCP,0.8
366,23.517372,10.827967,Decahedron,0.865
367,2.0802655,24.946157,Decahedron,0.58
368,-48.9225,53.670116,HCP,0.32
369,-1.14319,48.541233,SC,0.405
370,40.455616,35.500393,FCC,0.855
371,29.563139,10.096673,Decahedron,0.89
372,36.634445,11.616465,Decahedron,0.96
373,0.08950019,37.409508,SC,0.435
374,-22.146788,49.985115,Decahedron,0.31
375,-10.422536,67.77063,Decahedron,0.195
376,37.11719,42.194527,BCC,0.745
377,-4.861054,0.98898613,HCP,0.9
378,-50.816998,96.704994,HCP,0.08
379,37.418453,48.770737,BCC,0.745
380,-52.912342,55.797855,HCP,0.32
381,12.116339,8.167967,HCP,0.8
382,-18.883312,112.5816,Decahedron,0.035
383,-54.59034,56.716694,HCP,0.32
384,9.400027,82.018234,BCC,0.175
385,-34.087475,45.379177,HCP,0.36
386,3.3825912,0.11164619,HCP,1.0
387,-42.28155,89.93188,HCP,0.12
388,-5.0682755,74.77191,SC,0.165
389,9.562098,10.10246,HCP,0.8
390,-23.75571,9.808972,HCP,0.72
391,62.954487,13.224113,SC,0.925
392,-3.3955197,4.3674507,HCP,0.9
393,5.154807,63.406765,BCC,0.285
394,-29.069597,11.575771,HCP,0.72
395,-33.412395,92.06172,HCP,0.1
396,-30.32008,96.770226,HCP,0.08
397,-11.86091,44.011307,Decahedron,0.375
398,20.514465,39.49577,SC,0.625
399,-43.86935,21.768837,HCP,0.56
400,-20.195059,85.311134,Decahedron,0.115
401,-50.789513,51.927773,HCP,0.32
402,-38.040375,30.50774,HCP,0.49
403,53.682144,10.535365,SC,0.885
404,34.778854,38.108627,BCC,0.715
405,57.692497,16.489079,SC,0.885
406,6.557111,31.25631,Decahedron,0.525
407,-25.015348,122.7946,Decahedron,0.025
408,-62.402016,92.18651,HCP,0.1
409,-20.95486,55.685383,HCP,0.27
410,-36.174664,105.61302,HCP,0.05
411,-30.450445,18.13859,HCP,0.64
412,-32.094833,76.348404,HCP,0.16
413,-35.29643,93.07587,HCP,0.1
414,-3.000326,30.613644,Decahedron,0.5
415,-25.065382,122.9257,Decahedron,0.025
416,-44.29835,48.946003,HCP,0.35
417,-62.508743,52.73569,HCP,0.36
418,-23.047607,1.1582597,HCP,0.81
419,12.56131,65.05869,BCC,0.295
420,0.5921352,39.3362,SC,0.435
421,-18.756866,113.09412,Decahedron,0.035
422,-14.795394,51.753143,Decahedron,0.27
423,-22.827017,26.949781,HCP,0.5
424,-30.419035,85.45396,HCP,0.12
425,-39.747757,101.976166,HCP,0.06
426,39.494827,27.47356,FCC,0.825
427,-56.43201,47.988895,HCP,0.36
428,-22.502743,26.929344,HCP,0.5
429,-16.734406,99.18596,FCC,0.065
430,-5.1360583,58.761436,SC,0.285
431,-8.920504,13.711418,HCP,0.72
432,-34.372517,80.067894,HCP,0.15
433,-8.411128,82.30199,SC,0.125
434,24.091679,57.989685,BCC,0.455
435,7.298622,70.1274,BCC,0.255
436,-16.031744,80.53379,Decahedron,0.125
437,-14.940338,38.732777,Decahedron,0.4
438,11.060504,28.863804,SC,0.615
439,-25.122902,70.48349,HCP,0.18
440,-9.842848,-0.07417035,HCP,0.9
441,-35.299297,93.07431,HCP,0.1
442,-40.511883,76.84861,HCP,0.18
443,-25.365685,69.67043,HCP,0.18
444,-40.363277,76.36752,HCP,0.18
445,-51.420723,17.795643,HCP,0.6
446,-9.144299,25.096064,Decahedron,0.555
447,-9.4824505,24.535934,Decahedron,0.555
448,-50.05262,19.68385,HCP,0.6
449,1.6220638,39.990417,SC,0.435
450,-0.35304344,48.164143,SC,0.405
451,12.734555,8.25469,HCP,0.8
452,48.54746,16.620234,SC,0.975
453,24.585375,50.75115,BCC,0.565
454,33.355022,35.26856,BCC,0.715
455,-5.4525356,91.40365,SC,0.095
456,-45.73565,60.746433,HCP,0.28
457,-16.479557,26.717373,HCP,0.48
458,5.30453,0.2142654,HCP,1.0
459,-41.824284,14.695197,HCP,0.63
460,-42.77726,58.597145,HCP,0.28
461,-18.74563,34.726414,Decahedron,0.435
462,-20.410378,92.617294,HCP,0.08
463,-57.206482,47.16356,HCP,0.36
464,-43.752766,31.418314,HCP,0.48
465,-47.275455,46.33331,HCP,0.35
466,-44.819725,99.83861,HCP,0.07
467,-9.782976,24.539568,Decahedron,0.555
468,26.806074,22.630438,Decahedron,0.78
469,-20.816559,74.60538,Decahedron,0.155
470,-16.096022,88.714424,Decahedron,0.095
471,25.303093,6.182645,HCP,0.96
472,-18.40533,45.02886,Decahedron,0.355
473,-5.292826,91.77524,SC,0.095
474,-0.43441764,68.407005,FCC,0.215
475,-4.893922,54.118797,SC,0.315
476,-12.326409,40.709953,Decahedron,0.4
477,55.994434,31.77684,SC,0.855
478,-21.045721,128.96004,BCC,0.045
479,-45.799778,8.692139,HCP,0.7
480,-44.494038,99.65678,HCP,0.07
481,-16.130001,88.89078,Decahedron,0.095
482,-30.616945,85.79555,HCP,0.12
483,-46.57812,72.935616,HCP,0.21
484,-27.605568,75.82265,HCP,0.16
485,-1.9704136,20.834513,Decahedron,0.635
486,-40.003643,22.112501,HCP,0.56
487,28.73396,28.869633,Octahedron,0.73
488,-17.426647,14.422085,HCP,0.7
489,9.287233,71.09482,BCC,0.255
490,-27.705536,46.823296,HCP,0.32
491,-6.2914867,17.813051,HCP,0.64
492,-29.802246,109.46441,HCP,0.04
493,-22.571722,13.062997,HCP,0.72
494,-5.789211,58.944927,SC,0.285
495,13.979129,36.08449,SC,0.585
496,7.740636,39.11838,FCC,0.465
497,25.020262,59.73012,BCC,0.455
498,14.140351,20.49268,Decahedron,0.735
499,-61.67195,76.669,HCP,0.2
500,-8.34484,82.7872,SC,0.125
501,-18.831608,112.77435,Decahedron,0.035
502,-3.0438802,4.0931954,HCP,0.9
503,-24.1757,112.30998,HCP,0.03
504,-2.668974,12.226547,HCP,0.72
505,-9.836397,7.849973,HCP,0.8
506,-30.403414,85.43646,HCP,0.12
507,14.515324,51.8585,BCC,0.445
508,-8.338071,82.97363,SC,0.125
509,-15.2618265,52.014072,Decahedron,0.27
510,-45.34438,60.491993,HCP,0.28
511,-42.382507,37.55253,HCP,0.42
512,-32.382763,75.47281,HCP,0.16
513,-58.95402,79.75047,HCP,0.18
514,31.131525,30.309015,Octahedron,0.73
515,-25.053812,82.194626,HCP,0.12
516,-23.281332,107.97897,HCP,0.04
517,56.28937,13.11334,SC,0.885
518,1.1670264,6.5223393,HCP,0.84
519,-35.25611,15.288177,HCP,0.64
520,43.040985,46.613113,BCC,0.785
521,-42.99282,37.817814,HCP,0.42
522,17.936567,7.446604,HCP,0.9
523,-35.783417,59.390827,HCP,0.25
524,-18.7811,112.920746,Decahedron,0.035
525,-37.95707,45.43887,HCP,0.36
526,-27.601871,45.23302,HCP,0.32
527,0.8843627,40.20624,SC,0.435
528,-47.92712,74.66606,HCP,0.21
529,-37.71592,61.806496,HCP,0.24
530,-6.683243,3.0728188,HCP,0.9
531,54.764618,19.63393,SC,0.895
532,-45.00153,100.245575,HCP,0.07
533,-27.387186,61.300198,HCP,0.24
534,-2.3419163,11.94817,HCP,0.72
535,-2.3568606,74.925674,SC,0.165
536,-36.965736,44.742516,HCP,0.36
537,-12.528718,51.73706,Decahedron,0.27
538,-7.8976855,6.781255,HCP,0.8
539,42.710514,32.68269,FCC,0.855
540,-39.54625,37.80729,HCP,0.42
541,-35.210506,69.89106,HCP,0.2
542,-2.0025206,20.975443,Decahedron,0.635
543,-23.94864,8.265219,HCP,0.72
544,4.772486,18.631214,Decahedron,0.71
545,-22.966545,107.633316,HCP,0.04
546,-12.321969,25.117537,Decahedron,0.555
547,13.73678,45.898956,BCC,0.475
548,-34.333706,80.79557,HCP,0.15
549,-40.07091,64.84036,HCP,0.24
550,-25.80988,90.22083,HCP,0.09
551,-21.693129,53.868618,HCP,0.27
552,-12.258368,78.16406,Decahedron,0.145
553,38.932,12.704081,Decahedron,0.96
554,-34.670715,7.507107,HCP,0.72
555,20.61316,22.19341,Decahedron,0.73
556,-48.527523,53.4293,HCP,0.32
557,-21.663267,49.39213,Decahedron,0.31
558,-28.037172,37.736904,HCP,0.4
559,14.472728,20.772017,Decahedron,0.735
560,-41.631706,65.3263,HCP,0.24
561,-20.21419,93.0637,HCP,0.08
562,33.828068,5.733977,HCP,1.0
563,-14.778688,62.11948,Decahedron,0.245
564,-46.36704,39.242146,HCP,0.42
565,14.675451,0.42017847,HCP,0.96
566,2.7146187,50.129562,SC,0.405
567,-10.224759,12.801985,HCP,0.72
568,26.460367,6.5521917,HCP,0.96
569,-10.882048,55.977737,Decahedron,0.275
570,-20.628056,94.611244,HCP,0.08
571,-9.352326,13.664641,HCP,0.72
572,-65.28694,76.09972,HCP,0.2
573,-29.62833,39.883785,HCP,0.4
574,-7.2788873,18.052397,HCP,0.64
575,-25.130613,122.552185,Decahedron,0.025
576,-36.95238,44.733963,HCP,0.36
577,26.418428,21.927353,Decahedron,0.78
578,-20.9565,128.91702,BCC,0.045
579,8.041349,14.467928,Icosahedron,0.735
580,-60.521416,42.006516,HCP,0.4
581,-34.630943,58.73463,HCP,0.25
582,-10.475653,67.667595,Decahedron,0.195
583,25.530893,-0.27765924,HCP,0.98
584,13.422157,23.700195,Decahedron,0.735
585,-24.18512,-0.8722086,HCP,0.81
586,-46.48286,61.33984,HCP,0.28
587,-22.079403,116.26323,Octahedron,0.03
588,-5.7186465,91.62901,SC,0.095
589,-57.17608,95.56735,HCP,0.09
590,-49.99307,19.588707,HCP,0.6
591,-17.567118,92.800674,Decahedron,0.09
592,43.650402,22.184013,SC,0.855
593,8.333988,42.105072,FCC,0.465
594,9.949971,10.485368,HCP,0.8
595,10.168622,64.605,BCC,0.295
596,58.25257,14.288717,SC,0.885
597,-16.192207,93.60799,Decahedron,0.09
598,-3.5835104,31.110775,Decahedron,0.5
599,-23.07994,41.903473,HCP,0.36
600,33.426292,19.073154,Decahedron,0.88
601,-12.8855505,78.170586,Decahedron,0.145
602,-63.21265,29.528189,HCP,0.5
603,-40.89345,51.92186,HCP,0.3
604,-15.286824,1.301532,HCP,0.9
605,-39.767406,64.783936,HCP,0.24
606,64.17302,16.122684,SC,0.925
607,59.17084,49.054802,BCC,0.905
608,20.32216,39.056107,SC,0.625
609,50.23074,17.765959,SC,0.975
610,-57.136444,77.943886,HCP,0.18
611,-34.27926,80.590355,HCP,0.15
612,-33.818054,44.221565,HCP,0.36
613,-51.91627,42.866707,HCP,0.4
614,-8.472016,82.38948,SC,0.125
615,18.266937,61.716473,BCC,0.415
616,32.02285,44.996746,BCC,0.685
617,-36.689568,9.208632,HCP,0.72
618,-3.0143423,4.0089674,HCP,0.9
619,3.0310354,48.91725,SC,0.405
620,-54.50949,56.583775,HCP,0.32
621,-8.341153,82.66579,SC,0.125
622,30.168848,39.592846,BCC,0.685
623,37.318733,47.478188,BCC,0.745
624,-7.14563,52.125397,SC,0.315
625,-44.15461,99.70295,HCP,0.07
626,-25.990587,100.60921,HCP,0.06
627,-27.894247,75.80493,HCP,0.16
628,-49.945797,95.90749,HCP,0.08
629,-24.509834,82.87558,HCP,0.12
630,-5.4020433,91.59543,SC,0.095
631,-56.286488,35.420795,HCP,0.45
632,-63.522236,59.654896,HCP,0.3
633,14.099456,0.8139514,HCP,0.96
634,-65.32251,61.258713,HCP,0.3
635,-25.322279,123.44621,Decahedron,0.025
636,-9.67381,99.61889,BCC,0.075
637,10.1528845,10.795158,HCP,0.8
638,-29.404837,39.57489,HCP,0.4
639,-1.7667735,20.826172,Decahedron,0.635
640,-58.88098,17.756153,HCP,0.6
641,-18.375078,34.10144,Decahedron,0.435
642,-2.5339148,-2.7617126,HCP,1.0
643,13.395685,65.26159,BCC,0.295
644,-27.637117,23.936756,HCP,0.54
645,-12.174158,8.7014475,HCP,0.8
646,17.255167,28.091587,SC,0.645
647,-16.31243,81.28193,Decahedron,0.125
648,-11.594285,45.271854,Decahedron,0.375
649,-44.155773,31.35863,HCP,0.48
650,38.369774,5.6215377,HCP,1.0
651,-38.344093,80.28351,HCP,0.15
652,-15.586637,103.015045,Icosahedron,0.065
653,62.567654,11.832049,SC,0.925
654,-0.40816963,68.58868,FCC,0.215
655,-23.062098,9.811951,HCP,0.72
656,16.479008,4.947124,HCP,0.9
657,-52.201305,40.937782,HCP,0.4
658,-25.249542,122.88613,Decahedron,0.025
659,47.253998,40.26077,BCC,0.865
